instance,algorithm,run,base_seed,derived_seed,seed_scheme
gil262.tsp,MSA-ACO,3,20251110,20283112,base+instance_index*1000+run_index-1
gil262.tsp,MSA-ACO,4,20251110,20283113,base+instance_index*1000+run_index-1
gil262.tsp,MSA-ACO,5,20251110,20283114,base+instance_index*1000+run_index-1
gil262.tsp,MSA-ACO,6,20251110,20283115,base+instance_index*1000+run_index-1
gil262.tsp,MSA-ACO,7,20251110,20283116,base+instance_index*1000+run_index-1
gil262.tsp,MSA-ACO,8,20251110,20283117,base+instance_index*1000+run_index-1
gil262.tsp,MSA-ACO,9,20251110,20283118,base+instance_index*1000+run_index-1
gil262.tsp,MSA-ACO,10,20251110,20283119,base+instance_index*1000+run_index-1
pr264.tsp,ACS,1,20251110,20582111,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,ACS,2,20251110,20582112,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,ACS,3,20251110,20582113,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,ACS,4,20251110,20582114,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,ACS,5,20251110,20582115,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,ACS,6,20251110,20582116,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,ACS,7,20251110,20582117,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,ACS,8,20251110,20582118,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,ACS,9,20251110,20582119,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,ACS,10,20251110,20582120,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,MMAS,1,20251110,20583111,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,MMAS,2,20251110,20583112,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,MMAS,3,20251110,20583113,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,MMAS,4,20251110,20583114,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,MMAS,5,20251110,20583115,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,MMAS,6,20251110,20583116,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,MMAS,7,20251110,20583117,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,MMAS,8,20251110,20583118,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,MMAS,9,20251110,20583119,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,MMAS,10,20251110,20583120,base+instance_index*10000+algorithm_index*1000+run_index
pr264.tsp,MSA-ACO,1,20251110,20284110,base+instance_index*1000+run_index-1
pr264.tsp,MSA-ACO,2,20251110,20284111,base+instance_index*1000+run_index-1
pr264.tsp,MSA-ACO,3,20251110,20284112,base+instance_index*1000+run_index-1
pr264.tsp,MSA-ACO,4,20251110,20284113,base+instance_index*1000+run_index-1
pr264.tsp,MSA-ACO,5,20251110,20284114,base+instance_index*1000+run_index-1
pr264.tsp,MSA-ACO,6,20251110,20284115,base+instance_index*1000+run_index-1
pr264.tsp,MSA-ACO,7,20251110,20284116,base+instance_index*1000+run_index-1
pr264.tsp,MSA-ACO,8,20251110,20284117,base+instance_index*1000+run_index-1
pr264.tsp,MSA-ACO,9,20251110,20284118,base+instance_index*1000+run_index-1
pr264.tsp,MSA-ACO,10,20251110,20284119,base+instance_index*1000+run_index-1
a280.tsp,ACS,1,20251110,20592111,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,ACS,2,20251110,20592112,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,ACS,3,20251110,20592113,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,ACS,4,20251110,20592114,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,ACS,5,20251110,20592115,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,ACS,6,20251110,20592116,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,ACS,7,20251110,20592117,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,ACS,8,20251110,20592118,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,ACS,9,20251110,20592119,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,ACS,10,20251110,20592120,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,MMAS,1,20251110,20593111,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,MMAS,2,20251110,20593112,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,MMAS,3,20251110,20593113,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,MMAS,4,20251110,20593114,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,MMAS,5,20251110,20593115,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,MMAS,6,20251110,20593116,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,MMAS,7,20251110,20593117,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,MMAS,8,20251110,20593118,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,MMAS,9,20251110,20593119,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,MMAS,10,20251110,20593120,base+instance_index*10000+algorithm_index*1000+run_index
a280.tsp,MSA-ACO,1,20251110,20285110,base+instance_index*1000+run_index-1
a280.tsp,MSA-ACO,2,20251110,20285111,base+instance_index*1000+run_index-1
a280.tsp,MSA-ACO,3,20251110,20285112,base+instance_index*1000+run_index-1
a280.tsp,MSA-ACO,4,20251110,20285113,base+instance_index*1000+run_index-1
a280.tsp,MSA-ACO,5,20251110,20285114,base+instance_index*1000+run_index-1
a280.tsp,MSA-ACO,6,20251110,20285115,base+instance_index*1000+run_index-1
a280.tsp,MSA-ACO,7,20251110,20285116,base+instance_index*1000+run_index-1
a280.tsp,MSA-ACO,8,20251110,20285117,base+instance_index*1000+run_index-1
a280.tsp,MSA-ACO,9,20251110,20285118,base+instance_index*1000+run_index-1
a280.tsp,MSA-ACO,10,20251110,20285119,base+instance_index*1000+run_index-1
pr299.tsp,ACS,1,20251110,20602111,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,ACS,2,20251110,20602112,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,ACS,3,20251110,20602113,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,ACS,4,20251110,20602114,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,ACS,5,20251110,20602115,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,ACS,6,20251110,20602116,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,ACS,7,20251110,20602117,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,ACS,8,20251110,20602118,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,ACS,9,20251110,20602119,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,ACS,10,20251110,20602120,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,MMAS,1,20251110,20603111,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,MMAS,2,20251110,20603112,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,MMAS,3,20251110,20603113,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,MMAS,4,20251110,20603114,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,MMAS,5,20251110,20603115,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,MMAS,6,20251110,20603116,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,MMAS,7,20251110,20603117,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,MMAS,8,20251110,20603118,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,MMAS,9,20251110,20603119,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,MMAS,10,20251110,20603120,base+instance_index*10000+algorithm_index*1000+run_index
pr299.tsp,MSA-ACO,1,20251110,20286110,base+instance_index*1000+run_index-1
pr299.tsp,MSA-ACO,2,20251110,20286111,base+instance_index*1000+run_index-1
pr299.tsp,MSA-ACO,3,20251110,20286112,base+instance_index*1000+run_index-1
pr299.tsp,MSA-ACO,4,20251110,20286113,base+instance_index*1000+run_index-1
pr299.tsp,MSA-ACO,5,20251110,20286114,base+instance_index*1000+run_index-1
pr299.tsp,MSA-ACO,6,20251110,20286115,base+instance_index*1000+run_index-1
pr299.tsp,MSA-ACO,7,20251110,20286116,base+instance_index*1000+run_index-1
pr299.tsp,MSA-ACO,8,20251110,20286117,base+instance_index*1000+run_index-1
pr299.tsp,MSA-ACO,9,20251110,20286118,base+instance_index*1000+run_index-1
pr299.tsp,MSA-ACO,10,20251110,20286119,base+instance_index*1000+run_index-1
lin318.tsp,ACS,1,20251110,20612111,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,ACS,2,20251110,20612112,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,ACS,3,20251110,20612113,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,ACS,4,20251110,20612114,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,ACS,5,20251110,20612115,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,ACS,6,20251110,20612116,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,ACS,7,20251110,20612117,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,ACS,8,20251110,20612118,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,ACS,9,20251110,20612119,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,ACS,10,20251110,20612120,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,MMAS,1,20251110,20613111,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,MMAS,2,20251110,20613112,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,MMAS,3,20251110,20613113,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,MMAS,4,20251110,20613114,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,MMAS,5,20251110,20613115,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,MMAS,6,20251110,20613116,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,MMAS,7,20251110,20613117,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,MMAS,8,20251110,20613118,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,MMAS,9,20251110,20613119,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,MMAS,10,20251110,20613120,base+instance_index*10000+algorithm_index*1000+run_index
lin318.tsp,MSA-ACO,1,20251110,20287110,base+instance_index*1000+run_index-1
lin318.tsp,MSA-ACO,2,20251110,20287111,base+instance_index*1000+run_index-1
lin318.tsp,MSA-ACO,3,20251110,20287112,base+instance_index*1000+run_index-1
lin318.tsp,MSA-ACO,4,20251110,20287113,base+instance_index*1000+run_index-1
lin318.tsp,MSA-ACO,5,20251110,20287114,base+instance_index*1000+run_index-1
lin318.tsp,MSA-ACO,6,20251110,20287115,base+instance_index*1000+run_index-1
lin318.tsp,MSA-ACO,7,20251110,20287116,base+instance_index*1000+run_index-1
lin318.tsp,MSA-ACO,8,20251110,20287117,base+instance_index*1000+run_index-1
lin318.tsp,MSA-ACO,9,20251110,20287118,base+instance_index*1000+run_index-1
lin318.tsp,MSA-ACO,10,20251110,20287119,base+instance_index*1000+run_index-1
